inst_hash,base_features_runtime,clauses,variables,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative,hornvars_mean,hornvars_variance,hornvars_min,hornvars_max,hornvars_entropy,invhornvars_mean,invhornvars_variance,invhornvars_min,invhornvars_max,invhornvars_entropy,balancecls_mean,balancecls_variance,balancecls_min,balancecls_max,balancecls_entropy,balancevars_mean,balancevars_variance,balancevars_min,balancevars_max,balancevars_entropy,vcg_vdegree_mean,vcg_vdegree_variance,vcg_vdegree_min,vcg_vdegree_max,vcg_vdegree_entropy,vcg_cdegree_mean,vcg_cdegree_variance,vcg_cdegree_min,vcg_cdegree_max,vcg_cdegree_entropy,vg_degree_mean,vg_degree_variance,vg_degree_min,vg_degree_max,vg_degree_entropy,cg_degree_mean,cg_degree_variance,cg_degree_min,cg_degree_max,cg_degree_entropy,bytes,ccs
1ea68d0008f01c50a1e4fec77dd0775e,825728,4608,0,126976,696320,0,0,0,0,0,512,1920,823296,512,512,823296,508.44,439112.69,16,2048,0.98,1,0,1,1,0,0.00,0.00,0,0.03,0.01,0.27,0.09,0.00,0.80,0.99,661.39,702981.02,17,2305,0.98,3.69,369.45,2,514,0.23,68645.33,27007511230.33,41,529929,0.98,6364.13,1744198191.33,34,1184274,0.53,18455319,1,3
1f44da3598ccf8bcbe9a90fb1b2f1ebd,474496,4608,0,129024,344064,0,0,0,0,0,512,896,473088,512,512,473088,280.00,119836.44,8,1024,0.98,1,0,1,1,0,0.00,0.00,0,0.02,0.01,0.20,0.06,0.00,0.67,0.01,356.06,199099.39,9,1281,0.98,3.46,321.29,2,514,0.34,34315.56,6768734988.36,25,265225,0.98,3164.69,469661712.04,18,657930,0.62,10078933,1,2
207b28c3cefc55b143259222cbfd4962,324346,28830,242,119903,204136,1,0,0,1,0,0,63,297775,26813,272,271066,26.81,3956.84,1,870,0.52,2.84,36.78,1,70,0.17,0.08,0.03,0,0.50,0.64,0.12,0.01,0,1,0.60,29.64,4637.99,1,938,0.52,2.63,0.43,1,37,0.29,82.95,35252.87,1,2639,0.52,490.35,68599.32,1,9273,0.92,5812198,132,1
210fe1c0ffefde5bcd03d59b1efa6984,97146109,35987452,3770088,63013375,30309345,0,20800,0,0,0,0,32501,73223129,72007412,12001391,16302143,4.21,10993.58,1,619717,0.41,4.52,3781.10,2,341203,0.35,0.58,0.18,0,1,0.34,0.67,0.03,0.06,1,0.00,6.16,12152.93,2,640613,0.36,2.28,0.47,1,326,0.37,15.32,75969.93,5,1601531,0.39,4516.07,2701177576.33,4,647744,0.62,2226054146,3,168
2115182958f6cfb5a172a24f989b86dd,297899,77529,1,75848,222008,0,0,0,0,0,0,42,149852,149851,43,74046,4.82,336.78,1,126,0.09,5.80,32.93,2,44,0.09,0.38,0.05,0,1,0.51,0.74,0.00,0.02,1,0.00,10.57,579.14,4,170,0.08,2.75,0.41,1,42,0.41,30.64,4312.62,10,466,0.07,179.80,19110.43,4,7109,0.27,5424190,1,2
22b4cf412c811872d6ba5078106aeb6c,66784,14174,80,29071,36077,1556,0,0,0,0,0,0,63773,24990,283,5474,11.45,64.30,1,58,0.73,3.61,14.20,0,47,0.50,0.64,0.09,0,1,0.50,0.57,0.12,0,1,0.59,12.18,81.62,1,77,0.70,2.59,0.29,1,4,0.57,32.87,665.70,1,209,0.76,48.82,670.65,1,223,0.87,1126432,2,0
23daec2c71ce3c1e346e6042f3dc42eb,5557,979,1,518,1375,3663,0,0,0,0,0,0,3159,2792,31,91,11.00,458.37,4,156,0.48,9.92,470.46,2,156,0.50,0.43,0.04,0,1,0.51,0.90,0.01,0.67,1,0.03,20.24,1872.07,5,312,0.51,3.57,0.43,1,4,0.61,74.62,30440.30,12,1248,0.50,401.97,121651.38,5,880,0.83,88248,1,0
24bdfb34654b1aa703fae31ea91e7c7f,632,237,0,0,632,0,0,0,0,0,0,0,308,324,75,83,3.90,2.12,2,6,0.96,4.10,2.12,2,6,0.96,0.38,0.05,0,0.50,0.81,1,0,1,1,0,8,0,8,8,0,3,0,3,3,0,24,0,24,24,0,24,0,24,24,0,8908,1,0
25447f441df2f134223d3e43319c99ad,9288,3111,0,6130,3157,0,0,0,0,0,0,1,6990,5058,1143,3393,4.77,56.23,1,94,0.53,4.00,14.49,2,47,0.59,0.40,0.19,0,1,0.62,0.71,0.00,0.50,1,0.01,6.99,55.99,3,94,0.40,2.34,0.27,2,23,0.58,17.18,353.70,7,235,0.41,35.13,1994.17,10,193,0.69,128250,1,0
25cc054738293c0d9377d7b72b78a341,16977189,3275344,212479,7438417,9052319,45413,99,14,5,3,198983,29457,10145111,9182315,914747,6820031,7.02,4745.55,0,11787,0.22,8.10,6648.94,0,13602,0.21,0.34,0.12,0,1,0.20,0.86,0.07,0,1,0.19,15.00,21267.07,0,23571,0.22,2.89,244.66,1,11244,0.11,1311.60,3133990591.61,0,3268951,0.26,4146.40,4878811016.71,1,6564309,0.54,398520516,118252,64
26254890fa7107f85242ec9190da2a7a,126564,4128,432,32,4612,7536,19110,1122,62700,31020,0,0,22026,19433,220,585,28.97,998.07,1,361,0.69,27.69,715.75,1,301,0.68,0.48,0.05,0,1,0.78,0.96,0.02,0,1,0.52,201.99,53325.10,1,2601,0.64,6.59,1.94,1,8,0.64,1390.11,2728194.11,1,18601,0.63,3069.99,2014290.24,1,4526,0.78,4688080,65,1
26b648475cfd06695a17ac95f4469744,78481932,29068414,3066883,50893817,24472931,0,19200,0,0,0,0,29101,59136496,58160018,9722296,13221400,4.21,9245.01,1,494999,0.41,4.52,3385.42,2,273657,0.34,0.58,0.18,0,1,0.34,0.67,0.03,0.02,1,0.00,6.16,10512.59,2,512437,0.35,2.28,0.47,1,129,0.37,15.32,65729.39,5,1281091,0.38,3907.74,1708800426.83,4,537208,0.62,1785020942,3,209
278aa933fdef642f33fb02a2b18717c1,13573,4538,0,8992,4580,0,0,0,0,0,0,1,9591,7077,1980,5918,4.36,9.82,1,44,0.42,4.00,6.57,1,28,0.50,0.32,0.17,0,1,0.57,0.72,0.01,0.50,1,0.01,7.00,17.18,3,48,0.37,2.34,0.25,2,21,0.58,17.11,109.02,7,120,0.37,22.10,193.63,8,137,0.65,194205,1,0
282a02a1743eb47c6b340e52ecce40a2,70354358,27550407,5509153,43230150,21615048,0,0,0,1,0,6,0,55600272,51774523,9777243,11718862,4.09,18158.41,2,344209,0.37,4.09,32854.80,1,688219,0.26,0.57,0.18,0,1,0.44,0.68,0.05,0,1,0.33,5.69,49477.41,2,688285,0.38,2.23,0.33,1,9,0.54,13.54,309237.60,5,1720711,0.39,19387.79,8157599043.23,4,1155242,0.57,1560910948,12291,205
29ab150158d641568f888e8401d2ac13,19013082,6744958,0,9513842,8994850,93394,66743,136315,43095,33268,43291,88284,13999392,10960564,560192,3493698,4.83,374.39,0,4356,0.34,4.16,335.46,0,4356,0.35,0.55,0.13,0,1,0.20,0.89,0.04,0,1,0.15,7.39,1348.30,0,8708,0.37,2.62,1.62,2,155,0.23,23.92,13463.09,0,26124,0.45,497.67,1582559.85,4,9811,0.72,455386572,745550,187
29d86d9a3b85c349e10ad68d7a713da2,1057468,31327,2017,871334,183610,2,2,2,2,2,2,495,995903,64032,513,903648,67.43,996.49,2,285,0.29,6.86,219.55,2,127,0.03,0.07,0.03,0,1,0.38,0.11,0.02,0.04,0.95,0.01,74.19,2010.81,4,412,0.28,2.20,1.69,1,64,0.12,220.12,17306.72,10,1206,0.29,222.65,33315.64,4,4863,0.26,17023888,1,2
29e61b1317804fb897e84237613d42bb,21642,1015,0,21617,0,0,0,0,0,0,0,25,21617,25,25,21617,42.60,54.80,2,49,0.90,1,0,1,1,0,0,0,0,0,0,0.03,0.00,0.02,0.50,0.03,43.60,54.80,3,50,0.90,2.04,1.75,2,59,0.01,126.38,173.88,58,157,0.86,91.70,3298.51,6,1988,0.61,258399,1,0
2a15a30186afdad41a49c5c5366d01be,1748363,282525,1944,388235,1339160,16536,26,52,26,392,0,1992,1703363,270102,1568,181191,16.76,707.84,0,106,0.65,2.15,3.21,0,11,0.72,0.51,0.06,0,1,0.28,0.55,0.14,0,1,0.45,17.32,739.05,1,112,0.60,2.80,0.42,1,43,0.25,51.05,7335.59,3,341,0.61,167.91,8122.36,2,4089,0.73,37988407,1,10
2a53e9c6a25a50d753a94ead66065826,21250,5000,0,0,21250,0,0,0,0,0,0,0,10694,10556,2734,2738,6.42,73.24,0,232,0.64,6.33,72.49,0,252,0.64,0.37,0.05,0,0.50,0.82,0.62,0.07,0,1,0.61,12.75,277.69,0,484,0.68,3,0,3,3,0,38.25,2499.24,0,1452,0.68,103.59,11983.58,10,920,0.83,351448,5,0
2b032f8a8976a302ad125eb50a3e8445,976832,29974,1831,798990,175504,2,2,2,2,2,2,495,917970,61146,513,829765,65.10,928.79,2,273,0.29,6.85,208.17,2,121,0.03,0.08,0.03,0,1,0.38,0.11,0.02,0.05,0.95,0.01,71.86,1894.49,4,394,0.28,2.21,1.68,1,61,0.12,213.09,16260.33,10,1152,0.29,216.59,31221.64,4,4452,0.26,15720217,1,3
2b043efb4bde6d83f7c95a8e8e2d7bf8,11616,3488,128,2752,8736,0,0,0,0,0,0,0,5568,8928,66,2078,3.93,6.21,2,13,0.78,6.82,16.76,3,35,0.62,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.13,30.59,3,46,0.71,2.74,0.21,1,3,0.55,25.73,261.96,5,136,0.71,34.21,341.88,3,88,0.77,184284,1,0
2b60f9be1439f63b7f174c6b8ca7fedf,252,121,0,0,252,0,0,0,0,0,0,0,126,126,126,126,3.12,0.36,3,6,0.25,3.12,0.36,3,6,0.25,0,0,0,0,0,0.96,0.02,0.50,1,0.12,6.25,0.68,6,9,0.41,3,0,3,3,0,18.74,6.14,18,27,0.41,19.07,6.35,18,27,0.58,3228,1,0
2b8a711debc3a6edd01e7b4e305342d9,3306240,10240,0,516096,2785280,0,0,0,0,0,0,4864,3301376,1024,1024,3301376,916.80,1670965.76,16,4096,0.98,1,0,1,1,0,0.00,0.00,0,0.02,0.01,0.24,0.09,0.00,0.80,0.99,1190.55,2681979.85,17,4609,0.98,3.69,740.15,2,1026,0.23,243365.10,392499759500.19,42,2108426,0.98,12696.52,13933176553.64,34,4727826,0.52,75866202,1,10
2c3c28f6d939d157e909c57a265fc908,1815,544,4,1530,56,225,0,0,0,0,0,0,1528,291,287,1528,5.61,0.68,1,6,0.48,1.99,0.01,1,2,0.06,0,0,0,0,0,0.36,0.00,0,0.67,0.47,7.60,0.84,1,8,0.48,2.28,0.45,1,4,0.38,18.80,7.04,1,20,0.48,17.54,30.46,1,32,0.50,22406,5,0
2d6d26e1c5b4f2763c03697a6d00d3cf,510,125,0,0,500,10,0,0,0,0,0,0,257,250,53,57,6.17,0.43,6,9,0.26,6.06,0.07,6,8,0.19,0.39,0.04,0,1,0.43,0.99,0.00,0.78,1,0.11,12.32,1.43,12,20,0.26,3.02,0.02,3,4,0.14,37.28,22.94,36,68,0.26,37.55,26.51,36,68,0.34,6594,1,0
2dd4b14a8a820e7baa073554ae2c6cb0,94968,2560,0,5760,0,89040,0,0,0,160,0,8,94800,1448,8,93520,143.62,69004.36,8,1121,0.80,2.00,3.50,1,9,0.80,0.01,0.01,0,1,0.02,0.07,0.00,0.01,0.12,0.01,144.62,69004.36,9,1122,0.80,3.90,2.31,2,160,0.17,649.50,1027245.75,176,4476,0.80,2423.94,314128.78,18,2564,0.17,2397697,1,0
2eb039a5aa6bfb6e41d3afd41071ca55,113965,1002,1,113463,0,0,0,0,0,0,0,501,112963,75977,502,37988,225.47,5875.31,119,371,0.93,188.56,1559.05,120,285,0.93,0.66,0.23,0,1,0.16,0.13,0.01,0.01,0.32,0.15,264.39,12901.50,121,471,0.93,2.32,24.15,1,97,0.01,3360.92,9095288.42,302,8243,0.95,728.01,3451634.37,416,36394,0.81,1397127,1,1
2fcd8533eba981967292f1b6e41f7433,11072,3328,128,2624,8320,0,0,0,0,0,0,0,5312,8512,64,1984,3.92,6.11,2,12,0.87,6.81,15.85,3,32,0.66,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.12,28.99,3,42,0.74,2.74,0.22,1,3,0.55,25.69,247.64,5,124,0.74,33.69,310.02,3,84,0.73,175166,1,0
303480ca7e8322d771c94caf4ebd4e95,168064,2848,64,0,0,0,0,0,0,168000,0,0,5986,5955,684,686,16.66,71.37,0,63,0.70,16.57,70.78,0,59,0.69,0.62,0.07,0,1,0.56,0.98,0.00,0.90,1,0.02,471.93,56757.64,0,1680,0.59,8.00,0.02,1,8,0.00,3775.30,3632957.74,0,13440,0.59,4736.01,464229.08,241,6960,0.74,7212518,15,0
305ad7d773d6c72be9b1efbf7bf482e0,373459,158748,70,39021,334299,0,0,0,0,0,32,37,125500,266918,3834,95289,2.13,4.51,0,84,0.47,4.93,21.60,0,76,0.52,0.39,0.07,0,1,0.28,0.95,0.01,0.03,1,0.00,6.82,40.83,0,152,0.46,2.90,0.21,1,65,0.19,20.27,363.78,0,452,0.44,37.13,146.60,3,450,0.41,7872126,59724,0
30f0db845937bbda3ffde60e5ed4cb3f,22008,17947,0,0,22008,0,0,0,0,0,0,0,11004,11004,11004,11004,1.84,11.57,0,16,0.38,1.84,11.57,0,16,0.38,0,0,0,0,0,1,0,1,1,0,3.68,46.27,0,32,0.38,3,0,3,3,0,11.04,416.43,0,96,0.38,48.77,36.61,26,76,0.78,433390,13573,0
3129198788f182ce6955b18aa3c7e61e,13248,3968,128,3136,9984,0,0,0,0,0,0,0,6336,10176,71,2361,3.94,6.51,2,14,0.86,6.84,19.33,3,38,0.65,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.16,35.14,3,50,0.73,2.74,0.21,1,3,0.55,25.84,302.62,5,148,0.73,35.66,438.52,3,100,0.72,211551,1,0
3184e52e950ac39095a801c418f68d50,4322,761,1,404,1029,2888,0,0,0,0,0,0,2423,2151,31,84,10.86,424.59,4,164,0.51,9.85,434.89,2,164,0.52,0.43,0.05,0,1,0.52,0.90,0.01,0.67,1,0.03,20.30,1729.32,5,328,0.54,3.57,0.43,1,4,0.60,75.01,28171.78,12,1312,0.53,377.05,99671.14,5,912,0.85,67830,1,0
31bb67fe67e57dbeb8c4819b01892588,4369241,1454447,1,2646706,1722534,0,0,0,0,0,0,0,3545754,2783474,89427,713325,5.49,1481.71,0,32588,0.30,4.39,2792.89,0,61522,0.30,0.63,0.14,0,1,0.62,0.71,0.01,0.33,1,0.00,7.19,3474.49,2,62740,0.17,2.39,0.24,1,3,0.61,17.94,21779.93,4,156850,0.19,1173.82,55672100.54,2,63091,0.51,88398560,1,19
31e788a12ddc8b43ec20e77d53abaa23,324155,26286,198,120518,203375,1,0,0,1,1,1,60,300018,24335,224,275789,29.64,4399.78,1,897,0.51,2.83,33.25,1,63,0.18,0.07,0.03,0,0.50,0.61,0.11,0.01,0,1,0.59,32.47,5059.66,1,924,0.51,2.63,0.43,1,40,0.26,90.84,38474.46,1,2601,0.50,495.77,69212.32,1,10128,0.92,5779410,79,1
32585e66749f42e161e94fc49fd64750,62377,6397,132,18343,43867,2,0,1,0,4,0,28,56730,5779,142,51013,23.70,1740.00,1,531,0.72,2.76,11.10,1,37,0.31,0.09,0.04,0,0.50,0.68,0.15,0.02,0,1,0.76,26.43,1995.19,1,564,0.72,2.71,0.40,1,26,0.24,75.56,15814.39,1,1569,0.71,276.27,26556.10,1,6384,0.93,1041969,55,0
334aa882de28856fc8c75885285d2a3c,247657,29934,9,31301,92253,123750,142,16,58,36,32,60,150088,21205,10231,69247,15.28,42.45,3,85,0.70,2.33,4.43,0,28,0.56,0.49,0.16,0,1,0.66,0.62,0.14,0.07,1,0.00,27.96,178.30,5,155,0.71,3.38,0.53,1,14,0.43,98.85,2641.65,10,562,0.78,116.05,3250.55,6,469,0.80,5723299,1,2
34fa0922e66aee3b6f6ffe1760f459d4,1570021,526651,1,1046680,523340,0,0,0,0,0,0,0,1260030,1119673,78897,236745,5.19,160.06,1,749,0.24,4.84,71.63,1,724,0.24,0.66,0.15,0,1,0.62,0.68,0.00,0.67,1,0.00,6.96,279.29,2,1179,0.07,2.33,0.22,1,3,0.58,16.89,1746.08,5,2947,0.07,109.92,21538.72,4,1899,0.59,29596650,1,7
35789168b67a74985804902008251269,9600,2400,0,0,0,9600,0,0,0,0,0,0,3003,3003,599,599,5.01,4.25,2,8,0.93,5.01,4.25,2,8,0.93,0.54,0.14,0,1,0.55,1,0,1,1,0,16,0,16,16,0,4,0,4,4,0,64,0,64,64,0,64,0,64,64,0,212624,1,0
3593875d75d6e836a3ac328c5426c1b5,187772,37028,1,178366,7681,194,0,0,0,0,0,1530,185648,124187,2124,56305,10.23,18.75,0,36,0.67,8.05,30.32,0,19,0.72,0.67,0.21,0,1,0.36,0.69,0.05,0,1,0.49,11.68,30.20,0,38,0.67,2.30,8.30,1,34,0.14,68.99,6182.96,0,194,0.57,32.87,2569.72,2,578,0.59,3031516,2,0
36dbc206c7d9773bebb03f752070cee9,1520,409,0,8,216,1296,0,0,0,0,0,0,518,542,101,113,4.81,4.23,2,8,0.74,4.98,4.07,2,8,0.80,0.51,0.12,0,1,0.63,1,0,1,1,0,14.30,9.00,6,16,0.60,3.85,0.14,2,4,0.40,55.53,221.75,16,64,0.60,57.43,163.59,12,64,0.61,27882,1,0
37a11ae189df2834a3f294736f34608f,4218,750,1,404,1045,2768,0,0,0,0,0,0,2396,2104,33,76,10.85,394.80,4,144,0.50,9.74,405.83,2,144,0.51,0.43,0.04,0,1,0.52,0.90,0.01,0.67,1,0.03,20.02,1617.92,5,288,0.55,3.56,0.44,1,4,0.61,73.75,26385.78,12,1152,0.53,358.96,89495.51,5,776,0.84,66178,1,0
37ca184832fc6fa43a22ae900f1756a2,1411232,2132,32,0,0,0,0,0,0,0,0,1411200,4513,4508,362,361,25.24,153.28,0,78,0.65,25.21,152.84,0,78,0.64,0.67,0.05,0,1,0.56,1.00,0.00,0.98,1,0.02,7942.98,15235754.80,0,24192,0.60,12.00,0.00,1,12,0.00,95315.59,2193960192.11,0,290304,0.60,118330.99,182984489.95,4033,169344,0.79,87308838,14,8
385042a6042a0df5ddfec6e17f285ae7,8297,2780,0,5472,2824,0,0,0,0,0,0,1,6211,4555,985,3025,4.73,54.55,1,88,0.54,4.03,14.24,2,44,0.62,0.41,0.19,0,1,0.62,0.71,0.00,0.67,1,0.01,6.99,54.45,5,88,0.43,2.34,0.27,2,22,0.58,17.19,343.95,12,220,0.43,34.62,1840.24,10,185,0.68,113708,1,0
39277cab188349aee0f229cb7341b5c5,15834432,56064,0,15833904,0,0,0,0,0,0,0,528,15833904,528,528,15833904,564.85,245622.11,379,1887,0.34,1,0,1,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,565.85,245622.11,380,1888,0.34,2.00,0.40,2,128,0.00,1247.84,931040.09,886,3822,0.34,2003.33,548111.48,760,90604,0.50,245817315,1,44
396fd56f3fd7b85afbba4254ea6e746c,1300512,592,32,0,0,0,0,0,0,0,0,1300480,1220,1224,93,96,28.15,203.49,0,75,0.69,28.24,202.31,0,75,0.70,0.68,0.05,0,1,0.56,1.00,0.00,1.00,1,0.03,30754.65,243312475.63,0,81280,0.69,14.00,0.00,1,14,0.00,430564.38,47689490502.83,0,1137920,0.69,541312.38,4389214630.96,16257,731520,0.86,80971613,2,10
3988a60c6e93167763c6fd2a347d5859,14188,3890,1,12656,1219,32,0,0,0,0,0,280,12684,6937,1504,6105,6.82,18.81,0,17,0.73,4.46,9.34,0,21,0.67,0.42,0.22,0,1,0.40,0.67,0.07,0,1,0.54,8.49,34.44,0,22,0.70,2.33,2.83,1,14,0.25,30.07,1206.96,0,104,0.70,29.20,1243.28,2,297,0.77,193638,2,0
39fba35826ce8c87cd8e8de1969b2dd2,53458,130,0,0,0,0,52,0,0,0,0,53406,564,545,53,41,43.08,146.61,16,61,0.98,41.58,79.86,17,59,0.97,0.64,0.06,0,1,0.56,0.90,0.00,0.82,0.97,0.24,4110.15,141592.90,3404,4832,0.94,10.00,0.02,5,10,0.01,41091.54,14159289.94,34030,48310,0.94,41425.88,7608607.46,17020,48320,0.77,2055356,1,1
3a75ad246dbc750a7391ad887c5b0835,4950,550,0,4510,0,110,220,110,0,0,0,0,4510,440,440,4510,16.40,3.27,12,20,0.89,4,0,4,4,0,0,0,0,0,0,0.25,0.00,0.20,0.33,0.05,20.40,3.27,16,24,0.89,2.27,0.77,2,6,0.28,53.20,29.42,40,64,0.89,46.60,344.54,33,139,0.70,61520,1,0
3b59c5d9b6729f39c8483446701f4ed0,11882170,3438718,0,5165523,6582938,111185,9585,4278,2193,948,381,5139,6896835,6526352,4636001,1264909,5.59,563.82,0,5295,0.38,4.20,462.85,1,5672,0.23,0.32,0.13,0,1,0.21,0.78,0.02,0.04,1,0.00,8.93,1351.88,2,8289,0.34,2.58,0.38,2,112,0.22,24.38,8991.97,5,21243,0.35,414.31,1953342.42,7,27248,0.59,270199167,1,57
3bf8ba6bb4e4ea9ad08b1b058661ba2e,198976,93724,2236,67342,114407,13760,21,21,43,0,0,1146,129731,106922,3628,39091,3.47,94.11,0,178,0.41,3.17,80.99,0,178,0.38,0.47,0.10,0,1,0.29,0.93,0.03,0.03,1,0.00,6.05,231.11,0,355,0.42,2.85,5.99,1,65,0.42,29.95,3434.75,0,1047,0.41,126.10,23453.26,3,3747,0.73,3980374,35882,1
3c6e1d1c4b8d3d08aa4c1df3805f4f7d,4491,500,0,4091,0,91,218,91,0,0,0,0,4091,400,400,4091,16.36,3.03,12,20,0.89,4,0,4,4,0,0,0,0,0,0,0.25,0.00,0.20,0.33,0.05,20.36,3.03,16,24,0.89,2.27,0.77,2,6,0.28,53.09,27.25,40,64,0.89,46.51,340.88,32,137,0.70,55648,1,0
3ed56242f55e3653dbceeb4a70221787,61409,945,0,61364,0,0,0,0,0,0,0,45,61352,1759,46,59648,129.85,571.91,71,211,0.94,4.59,241.90,1,186,0.58,0.03,0.03,0,1,0.02,0.01,0.00,0.00,0.01,0.03,130.87,572.30,72,212,0.94,2.01,0.26,2,21,0.01,280.74,2289.19,163,443,0.94,272.37,6054.86,150,3875,0.90,723443,1,0
4073757aae06fc2b50c043f088b132b4,10528,3168,128,2496,7904,0,0,0,0,0,0,0,5056,8096,62,1890,3.92,6.01,2,12,0.79,6.80,15.03,3,32,0.63,0.53,0.10,0,1,0.57,0.94,0.01,0.50,1,0.01,9.10,27.55,3,42,0.71,2.74,0.22,1,3,0.56,25.65,234.77,5,124,0.71,33.21,283.46,3,80,0.77,166092,1,0
40737c2f46512069d54b0d2bb3b47a20,49151,802,1,48749,0,0,0,0,0,0,0,401,48750,32634,1,16517,121.57,1777.21,58,203,0.93,100.98,497.98,58,169,0.95,0.66,0.23,0,1,0.13,0.14,0.01,0.02,0.34,0.22,142.16,3817.04,59,271,0.93,2.32,12.73,1,57,0.02,1109.80,858567.76,145,3209,0.95,392.06,530536.06,201,11553,0.81,597983,1,0
4106867bc76b8794330a205cf8a303ad,1616038,598533,4,917740,698294,0,0,0,0,0,0,0,1217016,817993,239418,518726,4.57,1.71,1,10,0.69,3.40,1.17,1,7,0.69,0.40,0.17,0,1,0.65,0.78,0.02,0,1,0.49,6.57,2.85,1,12,0.66,2.43,0.25,1,3,0.62,16.63,22.90,1,32,0.63,17.02,22.44,1,29,0.81,32130211,2,6
41f4cb4992a481c9d43e2e1a4e2349ac,432,180,0,360,0,0,72,0,0,0,0,0,360,72,72,360,4,0,4,4,0,2,0,2,2,0,0,0,0,0,0,0.50,0,0.50,0.50,0,6,0,6,6,0,2.50,1.25,2,5,0.65,18,0,18,18,0,15.00,45.00,12,30,0.65,5238,1,0
4214f45042f8c504f9837afaec88bf8f,48038,802,1,47636,0,0,0,0,0,0,0,401,47637,31892,1,16146,118.79,1698.41,56,205,0.92,98.66,476.22,56,159,0.94,0.66,0.23,0,1,0.13,0.14,0.01,0.02,0.32,0.22,138.93,3644.64,57,262,0.92,2.32,12.43,1,62,0.02,1066.59,788259.73,140,2841,0.94,383.07,494732.22,169,12521,0.80,583794,1,0
425c81fc3af7f5124b6282583d80df11,5614,985,1,518,1367,3728,0,0,0,0,0,0,3182,2802,37,91,11.02,473.63,4,164,0.48,9.91,484.99,2,164,0.49,0.43,0.04,0,1,0.51,0.90,0.01,0.67,1,0.02,20.36,1930.26,5,328,0.51,3.57,0.43,1,4,0.60,75.15,31381.22,12,1312,0.50,411.37,129161.57,5,912,0.83,89415,1,0
43e492bccfd57029b758897b17d7f04f,654778,145943,21144,391696,240096,0,0,0,0,0,307,1535,527846,512770,10118,40462,7.88,35.04,1,66,0.40,7.88,23.64,2,64,0.39,0.74,0.10,0,1,0.32,0.93,0.02,0.33,1,0.00,10.61,103.01,2,128,0.38,2.36,0.65,1,22,0.41,27.99,1168.86,5,406,0.36,48.05,2217.93,3,904,0.56,11674041,1,4
44c25de7963c45e92a2407ad839f6e8b,270142,53844,1,255550,12447,244,0,0,0,0,0,1900,267502,175351,2640,82841,10.16,23.47,0,40,0.57,7.80,31.69,0,21,0.78,0.66,0.21,0,1,0.37,0.66,0.05,0,1,0.58,11.54,34.75,0,42,0.70,2.30,9.07,1,38,0.15,72.09,7472.03,0,214,0.64,33.49,2812.23,2,646,0.64,4443642,2,1
44fd38bd0c5fc7336be468161dee4eda,2928183,498723,70035,2107033,609981,19805,0,0,0,0,96336,24993,2405714,1519153,130287,1109791,10.09,1028.94,1,775,0.59,6.78,244.42,1,419,0.52,0.47,0.20,0,1,0.28,0.62,0.11,0,1,0.43,15.81,4018.68,1,1548,0.57,2.69,9.59,1,33,0.43,98.90,560606.10,1,8998,0.62,727.03,3799080.99,1,16547,0.64,63108358,296,7
4517202fdd0ccc8a97d83684b021ea96,9795,186,0,0,8556,0,0,0,0,0,0,1239,1239,8556,8556,1239,93.26,1183.14,14,130,0.96,138,720.67,92,184,1,0,0,0,0,0,0.65,0.03,0.15,0.78,0.49,231.26,3656.79,106,314,0.99,4.39,13.37,3,14,0.55,1719.61,312006.54,472,2372,1,1084.99,917939.39,325,4334,0.92,184013,1,0
45a09efb026036ff4b8d19024a7563a9,69473,12257,0,13297,19712,36462,0,0,0,0,0,2,39357,31895,125,4442,9.75,171.38,2,133,0.39,8.25,26.73,2,73,0.31,0.52,0.09,0,1,0.65,0.94,0.01,0.03,1,0.02,18.90,187.02,3,150,0.39,3.34,0.70,2,61,0.73,67.02,1602.46,6,465,0.38,96.04,4974.80,6,7355,0.57,1407078,1,0
461df1a7056560279d532bc2743022b6,20444,17020,0,0,20444,0,0,0,0,0,0,0,10222,10222,10222,10222,1.80,11.02,0,15,0.39,1.80,11.02,0,15,0.39,0,0,0,0,0,1,0,1,1,0,3.60,44.10,0,30,0.39,3,0,3,3,0,10.81,396.87,0,90,0.39,47.52,35.67,26,72,0.79,400218,12860,0
462d72f9b78ab1cd080667ff12a114ac,16339,5462,0,10828,5510,0,0,0,0,0,0,1,11817,8651,2251,6723,4.51,34.16,1,94,0.42,4.00,12.78,1,51,0.48,0.35,0.18,0,1,0.59,0.71,0.01,0.50,1,0.01,7.00,41.89,3,98,0.36,2.34,0.25,2,24,0.58,17.11,264.36,7,245,0.36,30.36,1361.54,8,237,0.65,233644,1,0
46d75199933980fdb856f13e5b1817dd,446684,14880,2081,357380,86972,2,2,2,2,2,2,239,417502,31456,257,373823,59.88,1165.82,1,282,0.48,6.84,216.40,2,129,0.04,0.08,0.03,0,1,0.40,0.15,0.03,0.04,1,0.02,66.55,2138.20,2,411,0.46,2.22,1.66,1,65,0.13,197.46,18961.58,4,1210,0.47,218.77,30762.49,4,5004,0.42,6771942,1,2
